cbsa,city,state
40220,ROANOKE,VA
38300,MCKEESPORT,PA
35380,GARYVILLE,LA
11780,KINSMAN,OH
35620,JERICHO,NY
33100,PEMBROKE PINES,FL
99999,MULLINS,SC
43460,BELL CITY,MO
47900,FREDERICKSBURG,VA
99999,MINEOLA,TX
42200,NEW CUYAMA,CA
41740,SAN DIEGO,CA
16860,LUPTON CITY,TN
32180,WAVERLY,MO
28660,BURLINGTON,TX
47260,SUFFOLK,VA
43220,MCCLEARY,WA
42660,BOTHELL,WA
99999,VINITA,OK
16540,CONCORD,PA
21340,FORT BLISS,TX
17620,AIBONITO,PR
21900,WALLACE,WV
99999,BARRIGADA,GU
35620,CAMBRIA HEIGHTS,NY
21780,EVANSVILLE,IN
38340,GLENDALE,MA
14460,ESSEX,MA
14460,NEWTON UPPER FALLS,MA
27780,COALPORT,PA
38900,GOVERNMENT CAMP,OR
12540,KEENE,CA
27620,BARNETT,MO
41740,CARLSBAD,CA
29420,PEACH SPRINGS,AZ
99999,LE MARS,IA
38060,CASHION,AZ
16620,NELLIS,WV
19100,LAVON,TX
16740,LILESVILLE,NC
28140,OVERLAND PARK,KS
40140,LAKE ELSINORE,CA
45300,TAMPA,FL
32900,CHOWCHILLA,CA
38300,SCENERY HILL,PA
31080,MIDWAY CITY,CA
99999,INTERNATIONAL FALLS,MN
99999,LOUISA,KY
32820,DUNDEE,MS
16980,ROBBINS,IL
10580,ROCK CITY FALLS,NY
22820,NEW RAYMER,CO
37980,HAMMONTON,NJ
26420,HOUSTON,TX
35620,CEDAR GROVE,NJ
16940,MERIDEN,WY
34900,SONOMA,CA
40900,MCCLELLAN,CA
36740,INTERCESSION CITY,FL
35620,FARMINGVILLE,NY
49620,FRANKLINTOWN,PA
30300,WINCHESTER,ID
42660,FEDERAL WAY,WA
21340,FORT HANCOCK,TX
41740,SAN DIEGO,CA
36300,BOMBAY,NY
35620,QUEENS VILLAGE,NY
41180,CATAWISSA,MO
44420,ROSELAND,VA
28140,KANSAS CITY,MO
46540,THENDARA,NY
38060,SUPERIOR,AZ
40220,ROANOKE,VA
99999,CAMDEN,TN
99999,BARNWELL,SC
26780,WINTHROP,MN
21420,ORLANDO,OK
23420,MIRAMONTE,CA
21700,KORBEL,CA
38060,GLENDALE,AZ
35860,OSGOOD,IN
16620,CEDAR GROVE,WV
27860,WALNUT RIDGE,AR
10420,HARTVILLE,OH
10660,LYLE,MN
99999,PRINCETON,IN
47900,GERMANTOWN,MD
30100,SOUTH RYEGATE,VT
41180,SHIPMAN,IL
22380,MARBLE CANYON,AZ
24140,LUCAMA,NC
43740,WEST SALISBURY,PA
99999,LEBANON,KY
33100,WEST PALM BEACH,FL
47260,SMITHFIELD,VA
10580,SCHODACK LANDING,NY
16740,MC ADENVILLE,NC
99999,CENTRE,AL
99999,PRESTONSBURG,KY
41860,SOUTH SAN FRANCISCO,CA
19820,GREGORY,MI
39100,UNIONVILLE,NY
12060,CARROLLTON,GA
36540,PRAGUE,NE
43580,CLIMBING HILL,IA
99999,SUNRISE BEACH,MO
28140,BRAYMER,MO
39580,KITTRELL,NC
33100,HIALEAH,FL
10540,CASCADIA,OR
27600,ATHENS,GA
99999,SEMINOLE,TX
99999,TELL CITY,IN
19100,ARLINGTON,TX
34540,LOUDONVILLE,OH
12060,DECATUR,GA
47900,EMMITSBURG,MD
35820,DUNNING,NE
26420,ALIEF,TX
44060,TUMTUM,WA
22100,DE SOTO,MO
26420,PEARLAND,TX
37780,ORLA,TX
99999,RIPLEY,MS
31540,REWEY,WI
11780,MADISON,OH
35620,OZONE PARK,NY
12060,ATLANTA,GA
10580,BROADALBIN,NY
25760,MELLWOOD,AR
42660,TACOMA,WA
26420,WINNIE,TX
38300,COAL CENTER,PA
99999,ORLAND,CA
28140,INDEPENDENCE,MO
26580,HUNTINGTON,WV
26580,HUNTINGTON,WV
17900,PROSPERITY,SC
19820,WEST BLOOMFIELD,MI
35620,NESCONSET,NY
19780,MADRID,IA
33780,BRITTON,MI
36540,EMERSON,IA
99999,MILES CITY,MT
12060,WHITESBURG,GA
12060,NEWNAN,GA
35620,KEANSBURG,NJ
28140,SHAWNEE,KS
99999,SEMINOLE,OK
99999,HEMPHILL,TX
47900,AMISSVILLE,VA
31080,ACTON,CA
99999,SALYERSVILLE,KY
99999,MOORE HAVEN,FL
31080,NEWPORT BEACH,CA
39980,LOSANTVILLE,IN
35620,SEASIDE HEIGHTS,NJ
17020,STIRLING CITY,CA
26820,WAYAN,ID
30140,ONO,PA
17460,MONTVILLE,OH
39820,FRENCH GULCH,CA
14460,HAVERHILL,MA
35620,LITTLE FERRY,NJ
43220,OLYMPIA,WA
20140,VIDALIA,GA
10940,HUBBARDSTON,MI
10940,BRANT,MI
23700,MENTMORE,NM
47900,LINDEN,VA
14460,DANVILLE,NH
23060,FORT WAYNE,IN
10580,BUSKIRK,NY
33100,ROYAL PALM BEACH,FL
19820,ROCHESTER,MI
30100,POST MILLS,VT
16060,ALTO PASS,IL
38060,MESA,AZ
41180,LESLIE,MO
99999,EAGLE RIVER,WI
31080,NEWPORT BEACH,CA
35620,FAR ROCKAWAY,NY
12980,AUGUSTA,MI
47900,MERRIFIELD,VA
16260,MODENA,UT
47900,WALDORF,MD
23660,FARMINGTON,IL
48580,SPRINGFIELD,WI
38300,RURAL VALLEY,PA
19780,PERU,IA
19100,DALLAS,TX
28300,WASHINGTON,NH
99999,CATSKILL,NY
12940,THIBODAUX,LA
22180,SAINT PAULS,NC
99999,LOCUST GROVE,VA
33460,HAGER CITY,WI
40740,HOPE,NM
47260,GATESVILLE,NC
41860,SAN FRANCISCO,CA
49700,RACKERBY,CA
45300,SAINT PETERSBURG,FL
26420,STAFFORD,TX
12540,ONYX,CA
99999,SPRUCE PINE,NC
24260,KENESAW,NE
28260,FRANKLIN,NE
34100,BULLS GAP,TN
12420,AUSTIN,TX
27900,PURDY,MO
39740,LYON STATION,PA
36420,CALUMET,OK
16740,MORVEN,NC
99999,HAGATNA,GU
35440,GLENEDEN BEACH,OR
99999,WEST JEFFERSON,NC
48300,QUINCY,WA
28140,EASTON,KS
24020,WEVERTOWN,NY
13220,PRINCEWICK,WV
16740,GASTONIA,NC
47260,SALUDA,VA
31140,NEW WASHINGTON,IN
19100,DESOTO,TX
35620,STONY POINT,NY
14460,HAMPTON FALLS,NH
42540,BEAVER MEADOWS,PA
28420,PLYMOUTH,WA
42660,EVERETT,WA
38300,TEMPLETON,PA
38300,FENELTON,PA
99999,AHOSKIE,NC
47900,UPPER MARLBORO,MD
37980,JOINT BASE MDL,NJ
35620,SHORT HILLS,NJ
42780,PENNS CREEK,PA
99999,WEST FRANKFORT,IL
38300,CECIL,PA
40140,POMONA,CA
26860,MC INTYRE,PA
47260,SHILOH,NC
28140,FREEMAN,MO
47940,MORRISON,IA
45300,SAINT PETERSBURG,FL
35620,HAWLEY,PA
48620,WALTON,KS
48620,GEUDA SPRINGS,KS
99999,CARO,MI
32860,SPRING VALLEY,WI
45300,BROOKSVILLE,FL
99999,ROOSEVELT,UT
21420,AMES,OK
41260,EMPORIUM,PA
43980,SUTHERLAND,IA
99999,ROCKLAND,ME
21340,EL PASO,TX
21340,EL PASO,TX
37980,NEWARK,DE
19820,LIVONIA,MI
45460,COAL CITY,IN
34980,MILTON,TN
99999,IUKA,MS
99999,BUENA VISTA,CO
46700,WALNUT GROVE,CA
35620,WYANDANCH,NY
19780,YALE,IA
12580,WEST FRIENDSHIP,MD
35620,HOLTSVILLE,NY
14260,MURPHY,ID
99999,BENTON,IL
99999,TAZEWELL,TN
99999,BISHOPVILLE,SC
21180,DAILEY,WV
37900,MOSSVILLE,IL
19740,AURORA,CO
26900,NORTH SALEM,IN
34980,BON AQUA,TN
45940,TRENTON,NJ
39740,PALM,PA
38060,HIGLEY,AZ
28140,RAYVILLE,MO
35620,POMPTON PLAINS,NJ
20180,POTTERSDALE,PA
40220,ROANOKE,VA
36420,TRYON,OK
19740,BYERS,CO
14460,DOVER,NH
35620,PLAINFIELD,NJ
19500,CERRO GORDO,IL
47300,ORANGE COVE,CA
31080,LOS ANGELES,CA
99999,COCHRAN,GA
41180,BENLD,IL
40140,NEWBERRY SPRINGS,CA
25740,HELENA,MT
13060,MATAGORDA,TX
99999,ABERDEEN,MS
35620,SOMERS,NY
35620,HOPATCONG,NJ
45300,TAMPA,FL
99999,GONZALES,TX
99999,MONMOUTH,IL
30940,FOURMILE,KY
26020,CAPROCK,NM
99999,MANY,LA
41740,LA JOLLA,CA
30100,EAST BARRE,VT
41860,SAN ANSELMO,CA
37980,CONOWINGO,MD
10580,COEYMANS HOLLOW,NY
35620,MANORVILLE,NY
99999,ROANOKE,AL
21140,LIGONIER,IN
33100,MIAMI,FL
40220,ROANOKE,VA
36540,SILVER CITY,IA
46540,NORTH BAY,NY
35620,WEST HARRISON,NY
42660,SEATTLE,WA
35620,MOUNT SINAI,NY
16740,MC CONNELLS,SC
35620,PELHAM,NY
40140,SAN BERNARDINO,CA
36700,REEVESVILLE,SC
16300,PRAIRIEBURG,IA
19100,BURLESON,TX
26980,RICHLAND,IA
14460,WENHAM,MA
99999,RAYVILLE,LA
38060,PHOENIX,AZ
47900,FAIRFAX,VA
99999,HAMILTON,AL
16620,HANDLEY,WV
18900,PIKEVILLE,TN
49820,HEBBRONVILLE,TX
99999,CHILLICOTHE,MO
37980,CHESAPEAKE CITY,MD
10580,SUMMIT,NY
26820,SHELLEY,ID
40580,BETHEL,NC
99999,MONROEVILLE,AL
46180,VERONA,MS
99999,HORSESHOE BAY,TX
99999,GRAYLING,MI
38300,LYNDORA,PA
12060,LAWRENCEVILLE,GA
40060,GUM SPRING,VA
42380,SYLVANIA,PA
17020,MARYSVILLE,CA
35620,MASTIC BEACH,NY
21580,MEDANALES,NM
99999,LA GRANGE,TX
10820,VILLARD,MN
35620,FAIRFIELD,NJ
99999,PORTLAND,IN
25860,STATESVILLE,NC
19820,CLARKSTON,MI
19740,COMMERCE CITY,CO
16980,GILBERTS,IL
33340,OKAUCHEE,WI
22300,BENTON RIDGE,OH
99999,AITKIN,MN
32260,GLADBROOK,IA
19780,BAGLEY,IA
12060,COVINGTON,GA
47260,NEWPORT NEWS,VA
35620,PLEASANTVILLE,NY
19100,IRVING,TX
31340,LONG ISLAND,VA
28740,LAKE HILL,NY
28740,LIVINGSTON MANOR,NY
19100,DALLAS,TX
99999,ASHLAND,WI
35620,EAST HANOVER,NJ
34980,BELL BUCKLE,TN
99999,FARMINGTON,ME
19740,ENGLEWOOD,CO
29620,PORTLAND,MI
40780,JERUSALEM,AR
41180,SOUTH ROXANA,IL
29020,WINDFALL,IN
12420,COUPLAND,TX
41400,NEW SPRINGFIELD,OH
47260,CAPRON,VA
19780,LINDEN,IA
35620,GLEN OAKS,NY
34620,MUNCIE,IN
47980,CLEAR LAKE,SD
47260,HAMPTON,VA
33100,HIALEAH,FL
23420,DUNLAP,CA
45300,CLEARWATER,FL
26900,INDIANAPOLIS,IN
37980,MONROEVILLE,NJ
49660,COCHRANTON,PA
42140,MORIARTY,NM
99999,ADA,OH
35300,NEW HAVEN,CT
35620,RIDGEFIELD,NJ
14460,ROCHESTER,NH
40140,MURRIETA,CA
26420,HOUSTON,TX
12900,SAFFELL,AR
31080,NEWPORT BEACH,CA
35620,ROSLYN HEIGHTS,NY
99999,FAYETTE,AL
30460,CYNTHIANA,KY
47260,NORGE,VA
99999,KNOX,IN
24340,SUNFIELD,MI
31140,COXS CREEK,KY
37900,PEORIA,IL
36420,GEARY,OK
34980,RIDGETOP,TN
18140,MANSFIELD,OH
18140,RAYMOND,OH
35620,MASTIC,NY
31140,FINCHVILLE,KY
99999,MOUNT PLEASANT,IA
22420,DURAND,MI
10460,PINON,NM
10740,COCHITI LAKE,NM
35620,RIDGEFIELD PARK,NJ
45820,BELVUE,KS
38300,FREDERICKTOWN,PA
19780,REASNOR,IA
44700,OAKDALE,CA
12060,STONE MOUNTAIN,GA
24540,WELLINGTON,CO
29540,HONEY BROOK,PA
42660,TACOMA,WA
99999,TUSKEGEE,AL
34460,PARIS,KY
38300,BULGER,PA
31680,POYEN,AR
40380,DALTON,NY
99999,WINNSBORO,TX
47900,ROCKVILLE,MD
38300,LEETSDALE,PA
42100,MOUNT HERMON,CA
38060,PHOENIX,AZ
39300,NEW BEDFORD,MA
41420,IDANHA,OR
19100,AZLE,TX
35620,FLANDERS,NJ
35220,WILKINSON,IN
35620,NEW PROVIDENCE,NJ
37500,PEACH ORCHARD,AR
43900,GREER,SC
19100,DUNCANVILLE,TX
38300,NEW SALEM,PA
12060,NORCROSS,GA
99999,GRINNELL,IA
99999,MOUNT SHASTA,CA
16980,CHICAGO,IL
99999,MARIANNA,FL
25700,MC CRACKEN,KS
35620,MONTCLAIR,NJ
47260,COBBS CREEK,VA
38260,FORT SCOTT,KS
12580,ANNAPOLIS JUNCTION,MD
21780,EVANSVILLE,IN
21780,EVANSVILLE,IN
40340,LE ROY,MN
11100,WILDORADO,TX
35620,BEDMINSTER,NJ
26900,INDIANAPOLIS,IN
12060,KENNESAW,GA
10580,MEDUSA,NY
46140,BOYNTON,OK
35620,ELMSFORD,NY
46460,SHARON,TN
12060,JONESBORO,GA
42680,WINTER BEACH,FL
41740,BORREGO SPRINGS,CA
47260,SEDLEY,VA
99999,ANADARKO,OK
26420,HOUSTON,TX
35660,NEW TROY,MI
47900,STAFFORD,VA
35620,ROSLYN,NY
42660,SEATTLE,WA
16980,WINTHROP HARBOR,IL
16820,KEENE,VA
27500,FORT ATKINSON,WI
22840,LEESBURG,AL
35100,HOBUCKEN,NC
26020,MCDONALD,NM
24820,BURKETTSVILLE,OH
99999,MEXIA,TX
36100,ALTOONA,FL
12940,GLYNN,LA
42100,BROOKDALE,CA
99999,DEVILS LAKE,ND
35620,OAKLAND,NJ
13740,EDGAR,MT
31540,MERRIMAC,WI
24340,GRAND RAPIDS,MI
19100,PALMER,TX
99999,OMAK,WA
99999,BOWIE,TX
21780,EVANSVILLE,IN
21780,EVANSVILLE,IN
99999,OPP,AL
34980,ELMWOOD,TN
19820,GOODELLS,MI
12580,DAYTON,MD
38300,DAWSON,PA
99999,MACON,MS
10100,CRESBARD,SD
11780,THOMPSON,OH
46140,RALSTON,OK
36420,UNION CITY,OK
99999,CASSVILLE,MO
15780,SPARKMAN,AR
18740,PLAINFIELD,OH
41180,SAINT LOUIS,MO
24700,BATESVILLE,IN
99999,MADISON,FL
31080,WESTLAKE VILLAGE,CA
33460,SAINT PAUL,MN
35620,PORT JEFFERSON,NY
99999,ANACONDA,MT
44700,FARMINGTON,CA
41860,PIEDMONT,CA
23420,FRESNO,CA
35620,FORDS,NJ
47900,WASHINGTON,DC
47900,NORTH BEACH,MD
16980,HIGHWOOD,IL
41860,BERKELEY,CA
38060,PHOENIX,AZ
48620,MILTON,KS
19100,SCURRY,TX
35620,BERKELEY HEIGHTS,NJ
29820,LOGANDALE,NV
99999,WESTON,WV
99999,SAINTE GENEVIEVE,MO
38060,PHOENIX,AZ
99999,LAKE PLACID,NY
19100,DALLAS,TX
99999,VALLEY SPRINGS,CA
38300,MARKLEYSBURG,PA
99999,CHANUTE,KS
47900,STERLING,VA
10580,WARNERVILLE,NY
21780,EVANSVILLE,IN
33100,FORT LAUDERDALE,FL
99999,WASECA,MN
35620,LAKE GROVE,NY
10740,PENA BLANCA,NM
19780,MAXWELL,IA
20980,STEPHENS,AR
12420,THRALL,TX
49660,CLARK,PA
26860,DIXONVILLE,PA
99999,HILLSBORO,TX
99999,PRINCETON,KY
99999,SANDERSVILLE,GA
12580,SUDLERSVILLE,MD
16980,PEOTONE,IL
19100,WOLFE CITY,TX
41700,SAN ANTONIO,TX
99999,SANTA RITA,GU
12740,NORTH MONTPELIER,VT
30940,TROSPER,KY
19100,DALLAS,TX
99999,MCCALL,ID
38300,WEST ALEXANDER,PA
49420,PROSSER,WA
34500,RICHVIEW,IL
26420,HOUSTON,TX
99999,ROBINSON,IL
26420,HOUSTON,TX
33100,FORT LAUDERDALE,FL
12060,CANTON,GA
43740,KANTNER,PA
99999,SKOWHEGAN,ME
99999,FREDERICKTOWN,MO
46140,SHIDLER,OK
99999,MEDFORD,WI
45660,NEW WASHINGTON,OH
16740,CHARLOTTE,NC
26900,WILKINSON,IN
31080,TOPANGA,CA
30700,ADAMS,NE
99999,HIGHLANDS,NC
44020,HARRIS,IA
29780,ILFELD,NM
30100,ACWORTH,NH
16820,HOWARDSVILLE,VA
99999,TORRINGTON,WY
13820,EMPIRE,AL
16980,EVANSTON,IL
99999,ALBANY,KY
27460,STOW,NY
35620,TUCKAHOE,NY
99999,STEVENSVILLE,MT
99999,FREMONT,MI
35620,SADDLE RIVER,NJ
38900,PORTLAND,OR
42660,ANDERSON ISLAND,WA
99999,JACKSON,CA
17140,RUSSELLVILLE,OH
36740,YALAHA,FL
19430,DAYTON,OH
31080,LONG BEACH,CA
99999,SIOUX CENTER,IA
11940,TEN MILE,TN
39820,OLD STATION,CA
13780,AFTON,NY
10540,JEFFERSON,OR
38300,SHELOCTA,PA
35620,HASBROUCK HEIGHTS,NJ
41180,EAST CARONDELET,IL
42660,KENT,WA
42780,KREAMER,PA
99999,BEAVERTON,MI
19740,FAIRPLAY,CO
12060,ATLANTA,GA
35620,OYSTER BAY,NY
26260,STAMPS,AR
22540,MARKESAN,WI
26820,SWAN VALLEY,ID
30700,LINCOLN,NE
99999,MARKSVILLE,LA
35620,WESTHAMPTON BEACH,NY
99999,PERRY,FL
12060,LAWRENCEVILLE,GA
33100,BOCA RATON,FL
40140,MORENO VALLEY,CA
19780,MARTENSDALE,IA
21420,NASH,OK
41860,HAYWARD,CA
19100,FORT WORTH,TX
30140,PINE GROVE,PA
99999,NEWPORT,AR
16980,CHICAGO,IL
17140,SPARTA,KY
99999,LAVONIA,GA
26420,SPRING,TX
99999,CUERO,TX
99999,NEWPORT,VT
14140,BROADFORD,VA
42220,ANNAPOLIS,CA
17140,CINCINNATI,OH
30780,NORTH LITTLE ROCK,AR
25540,HARTFORD,CT
35620,FRANKLIN LAKES,NJ
99999,HOHENWALD,TN
99999,CRESTON,IA
35620,NEW ROCHELLE,NY
26540,SOUTH WHITLEY,IN
23420,TRANQUILLITY,CA
99999,WELLSBORO,PA
38060,PHOENIX,AZ
22260,CAMPBELL,MN
38620,LAMONT,OK
49340,QUINEBAUG,CT
41460,CLAY CENTER,KS
99999,ANDALUSIA,AL
21340,EL PASO,TX
21340,EL PASO,TX
21340,EL PASO,TX
47260,PORT HAYWOOD,VA
19820,ALLENTON,MI
40080,MOUNT VERNON,KY
41620,BINGHAM CANYON,UT
19000,ROBBINSVILLE,NC
26420,SPRING,TX
41860,SAN RAFAEL,CA
24580,WHITE LAKE,WI
99999,ADEL,GA
37980,MICKLETON,NJ
12940,TICKFAW,LA
14500,BROOMFIELD,CO
16980,WILLOW SPRINGS,IL
99999,MINOCQUA,WI
99999,DOUGLAS,WY
33100,WEST PALM BEACH,FL
21340,EL PASO,TX
12060,ROSWELL,GA
33460,SHAFER,MN
99999,LIVE OAK,FL
26420,GALVESTON,TX
99999,BONNERS FERRY,ID
42660,KENT,WA
42340,NEWINGTON,GA
23060,FORT WAYNE,IN
99999,MORA,MN
37120,BRUNDIDGE,AL
37120,CLOPTON,AL
19100,DALLAS,TX
99999,JACKSON,AL
22580,SHELBY,NC
35620,POMONA,NY
35620,PATERSON,NJ
38060,PHOENIX,AZ
99999,STOWE,VT
35620,RUMSON,NJ
43020,TILLEDA,WI
12060,DOUGLASVILLE,GA
35620,DOBBS FERRY,NY
45300,CRYSTAL SPRINGS,FL
12060,MANSFIELD,GA
18140,NEW HOLLAND,OH
47940,NEW HARTFORD,IA
16980,TREVOR,WI
16980,BRISTOL,WI
32900,MERCED,CA
26860,CLUNE,PA
35620,EAST ROCKAWAY,NY
41700,MEDINA,TX
17820,COLORADO SPRINGS,CO
38300,WARRENDALE,PA
14100,RINGTOWN,PA
49100,PETERSON,MN
41180,MULBERRY GROVE,IL
47900,VIENNA,VA
36540,PISGAH,IA
35620,MANVILLE,NJ
41940,REDWOOD ESTATES,CA
33100,HOLLYWOOD,FL
19500,CISCO,IL
49180,HARMONY,NC
38060,PHOENIX,AZ
99999,NASHVILLE,GA
35620,LONG VALLEY,NJ
16060,FREEMAN SPUR,IL
99999,TELLURIDE,CO
41860,SAN FRANCISCO,CA
16980,NAPERVILLE,IL
35620,WOODMERE,NY
99999,EVERGREEN,AL
18140,COLUMBUS,OH
16980,JOLIET,IL
29820,LAS VEGAS,NV
12060,ATLANTA,GA
32820,WILLISTON,TN
11980,PALESTINE,TX
35620,WARETOWN,NJ
36980,CENTRAL CITY,KY
14620,WILCOX,PA
41740,SAN DIEGO,CA
26580,HUNTINGTON,WV
10700,LACEYS SPRING,AL
29180,PIERRE PART,LA
41060,PRINCETON,MN
30940,BEVERLY,KY
35620,BELLPORT,NY
16980,BRAIDWOOD,IL
16660,SULLIVAN,IL
47900,ADAMSTOWN,MD
49420,PARKER,WA
45300,TAMPA,FL
35300,NEW HAVEN,CT
35620,OAKDALE,NY
10300,WALDRON,MI
16740,EAST SPENCER,NC
38060,PHOENIX,AZ
41400,SUMMITVILLE,OH
99999,MARIANNA,FL
35620,KENDALL PARK,NJ
33100,GREENACRES,FL
41180,GERMANTOWN,IL
47900,HERNDON,VA
10740,COCHITI PUEBLO,NM
99999,RUSSELLVILLE,AL
27860,LEACHVILLE,AR
99999,ALLIANCE,NE
12060,BUFORD,GA
14660,SEBEKA,MN
13180,WOODLAND,WI
24820,COVINGTON,OH
35620,WALLINGTON,NJ
34980,VANLEER,TN
26900,FLAT ROCK,IN
48020,WATERTOWN,WI
38220,WILMAR,AR
35620,WHITEHOUSE STATION,NJ
49080,VALMY,NV
99999,COLONIAL BEACH,VA
14540,CROMWELL,KY
99999,PIKEVILLE,TN
12580,ANNAPOLIS,MD
47900,ALEXANDRIA,VA
17140,ROSS,OH
19100,GARLAND,TX
28500,PIPE CREEK,TX
41180,AUGUSTA,MO
35620,CHAPPAQUA,NY
11780,MONTVILLE,OH
35620,PATERSON,NJ
40080,STANTON,KY
99999,CLAXTON,GA
17140,METAMORA,IN
35620,GLEN HEAD,NY
26420,HOUSTON,TX
30700,GOEHNER,NE
35620,ROCKY POINT,NY
23420,DOS PALOS,CA
99999,SALMON,ID
99999,LEWISTOWN,MT
35620,JAMAICA,NY
31080,LAGUNA BEACH,CA
40060,YALE,VA
29020,GALVESTON,IN
36420,CUSHING,OK
10580,RENSSELAERVILLE,NY
12420,MC DADE,TX
45940,WINDSOR,NJ
99999,KODIAK,AK
99999,CHARLES CITY,IA
28660,FLORENCE,TX
99999,FORT STOCKTON,TX
19100,MESQUITE,TX
44620,IOLA,WI
44620,WITTENBERG,WI
26780,YOUNG AMERICA,MN
99999,RUSHVILLE,IN
46540,CANASTOTA,NY
41740,SAN DIEGO,CA
26900,INDIANAPOLIS,IN
12420,AUSTIN,TX
25540,HARTFORD,CT
21300,ALPINE,NY
99999,MOUNT CARMEL,IL
26420,HOUSTON,TX
26420,FRIENDSWOOD,TX
46500,ROSEWOOD,OH
48620,WICHITA,KS
34620,MIDDLETOWN,IN
27060,MC LEAN,NY
19580,NAPOLEON,OH
14460,LAWRENCE,MA
20100,WOODSIDE,DE
12580,WEST RIVER,MD
41940,AROMAS,CA
18220,RUSHVILLE,IN
28100,UNION HILL,IL
28100,WILMINGTON,IL
39900,SPARKS,NV
24340,FRUITPORT,MI
12980,LITCHFIELD,MI
99999,BOYNE CITY,MI
47900,WASHINGTON,DC
26420,HOUSTON,TX
99999,WARRENTON,NC
35620,TOTOWA,NJ
99999,NEWLAND,NC
99999,RICHLAND CENTER,WI
43340,SHREVEPORT,LA
47900,LEESBURG,VA
99999,HARTFORD CITY,IN
12260,MC CORMICK,SC
17580,SAINT VRAIN,NM
47900,RESTON,VA
18140,MOUNT PERRY,OH
35620,HAVERSTRAW,NY
99999,BROWNFIELD,TX
37900,PEORIA,IL
35620,RIVER EDGE,NJ
19500,MOWEAQUA,IL
41980,PALMER,PR
28940,KODAK,TN
41860,DALY CITY,CA
14460,BOSTON,MA
45660,RISINGSUN,OH
99999,MIDDLEVILLE,MI
18140,EDISON,OH
24220,FORDVILLE,ND
36420,BYARS,OK
39740,FREDERICKSBURG,PA
49340,WARE,MA
31340,ARRINGTON,VA
99999,OLD TOWN,FL
35620,WOODBURY,NY
42660,SEATTLE,WA
33100,FORT LAUDERDALE,FL
32860,CHETEK,WI
31140,WEST POINT,KY
37980,ROEBLING,NJ
16020,SCOTT CITY,MO
46340,VAN,TX
99999,BERRYVILLE,AR
26580,HUNTINGTON,WV
17820,RAMAH,CO
20020,DALEVILLE,AL
13780,GREENE,NY
99999,CARIBOU,ME
37980,THORNDALE,PA
23060,FORT WAYNE,IN
23060,FORT WAYNE,IN
23060,FORT WAYNE,IN
23060,FORT WAYNE,IN
23060,FORT WAYNE,IN
38300,MANOR,PA
10940,ELM HALL,MI
45300,SYDNEY,FL
35620,BRIARCLIFF MANOR,NY
10740,TORREON,NM
15380,OLCOTT,NY
47260,FORT MONROE,VA
33100,FORT LAUDERDALE,FL
39420,MALDEN,WA
19820,PLEASANT RIDGE,MI
11740,WOOSTER,OH
99999,LA JUNTA,CO
40060,RICHMOND,VA
33460,CLEVELAND,MN
19100,ROWLETT,TX
47900,CENTREVILLE,VA
45300,SUN CITY CENTER,FL
45060,WEST WINFIELD,NY
41860,EMERYVILLE,CA
13220,KANAWHA FALLS,WV
13220,BELVA,WV
99999,IRONWOOD,MI
36340,CARLTON,PA
99999,SUMMERSVILLE,WV
49300,BIG PRAIRIE,OH
36540,MORSE BLUFF,NE
16980,POSEN,IL
99999,WELLSVILLE,NY
99999,BLACK RIVER FALLS,WI
99999,TUCUMCARI,NM
99999,BOLIVAR,TN
16740,HICKORY GROVE,SC
35620,FRESH MEADOWS,NY
35620,KATONAH,NY
99999,HEFLIN,AL
40300,FRANKLIN GROVE,IL
99999,CLINTON,IL
41900,ENSENADA,PR
12580,STEVENSON,MD
19820,STERLING HEIGHTS,MI
99999,MC COOK,NE
13820,LAWLEY,AL
27620,WOOLDRIDGE,MO
99999,STRASBURG,VA
99999,SAINT JOHNSBURY,VT
10580,BERLIN,NY
16740,UNION GROVE,NC
30420,CAMBRIDGE,NE
39780,FLOURNOY,CA
37980,WATERFORD WORKS,NJ
35620,BELLE MEAD,NJ
99999,ALMA,GA
99999,JACKSON,KY
33100,DELRAY BEACH,FL
42420,MARSLAND,NE
99999,GALENA,IL
32820,TURRELL,AR
99999,SELMER,TN
99999,BROOKVILLE,PA
39150,YARNELL,AZ
26580,HUNTINGTON,WV
26580,HUNTINGTON,WV
41180,ROXANA,IL
45060,MALLORY,NY
12060,ATLANTA,GA
99999,ALPINE,TX
37980,JOINT BASE MDL,NJ
19100,BEDFORD,TX
16980,OLYMPIA FIELDS,IL
19430,FRANKLIN,OH
47900,FREDERICK,MD
49340,HARDWICK,MA
99999,NEW TAZEWELL,TN
35620,NEW YORK,NY
18660,WHITNEY POINT,NY
43340,SHREVEPORT,LA
15940,EAST ROCHESTER,OH
26420,HOUSTON,TX
99999,KINGSLAND,TX
11020,DYSART,PA
44180,POLK,MO
19780,BERWICK,IA
37900,BRYANT,IL
34420,WINNSBORO,TX
99999,VALLEY CITY,ND
99999,MOUNTAIN GROVE,MO
19820,HOWELL,MI
99999,NEW LONDON,WI
12060,FOREST PARK,GA
19820,PORT HURON,MI
99999,UPPER SANDUSKY,OH
49340,WAUREGAN,CT
17140,CLARKSVILLE,OH
39100,SOUTHFIELDS,NY
48620,CASSODAY,KS
17820,RUSH,CO
37980,CAMDEN,NJ
99999,LAMAR,CO
35620,ROOSEVELT,NY
42380,DUSHORE,PA
